order_id,customer_id,date,status
61144,6393,2015-12-25,1
61145,7905,2021-12-19,1
61146,2431,2011-12-27,0
61147,8044,2018-02-06,0
61148,5354,2013-12-05,1
61149,6830,2012-01-20,0
61150,9934,2018-05-03,1
61151,418,2020-04-04,1
61152,5717,2018-07-22,1
61153,5596,2022-09-25,0
61154,6502,2011-11-29,0
61155,9543,2022-02-08,0
61156,9989,2009-09-23,1
61157,3018,2022-01-07,1
61158,7617,2017-09-14,1
61159,8009,2021-06-11,1
61160,5063,2020-09-11,0
61161,9694,2022-06-01,0
61162,6154,2010-10-27,0
61163,5885,2020-12-23,1
61164,7404,2011-04-10,1
61165,9358,2013-08-05,0
61166,1666,2015-10-14,0
61167,6162,2020-07-14,1
61168,1799,2014-10-29,0
61169,781,2020-05-18,1
61170,18,2023-08-16,0
61171,669,2009-04-03,1
61172,6819,2021-03-09,0
61173,9817,2018-03-13,1
61174,1632,2012-06-22,0
61175,2028,2021-12-08,0
61176,6643,2010-10-30,1
61177,6314,2013-05-30,0
61178,5269,2013-09-07,0
61179,7754,2010-01-29,0
61180,3674,2013-05-15,1
61181,5125,2010-10-01,1
61182,2235,2023-07-22,1
61183,7362,2010-11-08,1
61184,597,2010-06-12,0
61185,6940,2012-12-08,1
61186,1480,2021-01-23,1
61187,6709,2021-10-12,0
61188,9823,2012-06-23,1
61189,7758,2017-12-10,0
61190,6802,2023-09-22,0
61191,8488,2018-02-02,0
61192,2889,2019-11-26,1
61193,2744,2014-07-18,1
61194,8123,2018-11-05,0
61195,3320,2018-03-11,0
61196,3816,2010-04-04,1
61197,7279,2017-10-28,1
61198,1730,2012-07-23,0
61199,4927,2022-12-21,0
61200,4608,2019-12-19,1
61201,7009,2013-03-24,1
61202,7634,2018-05-07,1
61203,124,2013-09-02,0
61204,8206,2013-04-19,1
61205,3290,2010-03-25,0
61206,8005,2020-07-03,0
61207,6819,2020-10-24,1
61208,4908,2020-04-02,1
61209,6145,2008-12-31,0
61210,8989,2020-04-11,0
61211,4729,2019-01-23,1
61212,2936,2022-01-23,1
61213,8529,2018-10-17,1
61214,8951,2015-06-05,1
61215,1315,2018-11-25,1
61216,657,2013-01-14,0
61217,7810,2019-03-22,0
61218,3656,2015-05-08,1
61219,1036,2023-05-28,0
61220,6143,2020-05-05,1
61221,3624,2011-05-23,1
61222,9376,2014-03-17,1
61223,7956,2018-10-20,0
61224,4384,2009-07-27,1
61225,8806,2010-07-02,1
61226,1036,2012-03-11,1
61227,2263,2022-10-06,1
61228,7701,2016-06-28,1
61229,1823,2018-09-22,1
61230,397,2013-12-22,1
61231,4408,2010-05-01,0
61232,2047,2021-09-23,1
61233,815,2013-07-01,0
61234,355,2011-05-12,1
61235,9572,2018-10-28,0
61236,8614,2016-04-25,1
61237,5083,2021-12-14,0
61238,1646,2012-05-25,0
61239,1991,2019-03-24,1
61240,5979,2009-06-25,1
61241,5163,2010-11-18,1
61242,2757,2019-01-17,1
61243,3290,2020-07-12,0
61244,6766,2011-04-20,1
61245,6840,2011-09-27,1
61246,6483,2021-01-18,0
61247,6408,2019-07-19,0
61248,7219,2015-03-18,0
61249,9466,2022-10-19,0
61250,8442,2018-08-25,0
61251,163,2022-01-20,1
61252,3821,2015-01-20,1
61253,6061,2017-12-10,0
61254,4598,2016-01-01,0
61255,7350,2019-07-16,0
61256,7719,2016-03-24,0
61257,4477,2019-03-23,1
61258,9014,2018-05-07,1
61259,5637,2014-04-22,0
61260,4887,2010-12-07,0
61261,6631,2010-07-02,0
61262,5787,2015-10-05,0
61263,8562,2021-02-09,1
61264,8695,2016-06-17,1
61265,7512,2014-06-10,0
61266,9884,2017-08-02,0
61267,3377,2020-11-07,0
61268,184,2021-09-03,0
61269,3441,2015-01-03,1
61270,8649,2021-07-16,1
61271,86,2020-07-21,0
61272,1813,2010-03-28,1
61273,1977,2020-10-05,1
61274,2426,2008-12-14,1
61275,5177,2013-02-24,0
61276,612,2009-01-30,1
61277,9781,2010-03-21,1
61278,6320,2009-11-04,1
61279,1785,2012-06-21,1
61280,872,2013-05-21,1
61281,847,2013-09-12,1
61282,2123,2013-03-15,0
61283,4104,2014-05-18,1
61284,559,2012-02-09,1
61285,4381,2018-06-22,1
61286,1921,2019-04-05,0
61287,9490,2015-11-20,1
61288,2189,2022-05-01,1
61289,4865,2019-08-26,0
61290,5938,2015-04-01,1
61291,3683,2020-07-08,1
61292,8274,2010-02-10,1
61293,7301,2021-03-25,1
61294,2283,2012-09-15,1
61295,2633,2019-06-04,0
61296,688,2016-03-26,1
61297,7165,2013-07-14,0
61298,9897,2011-11-09,0
61299,9813,2019-01-27,1
61300,2153,2009-12-15,0
61301,6041,2010-08-01,1
61302,956,2011-03-22,0
61303,8132,2023-04-18,0
61304,8312,2020-07-12,0
61305,153,2016-05-20,1
61306,3341,2018-11-10,0
61307,9303,2012-10-27,1
61308,3486,2015-06-20,1
61309,2443,2017-03-04,0
61310,1121,2013-11-18,0
61311,895,2018-10-21,0
61312,5138,2014-09-27,0
61313,6156,2022-10-22,0
61314,3491,2015-06-07,0
61315,5065,2011-09-17,1
61316,4041,2021-05-30,0
61317,5408,2020-02-20,1
61318,210,2011-10-19,1
61319,3176,2013-12-17,1
61320,2332,2017-05-02,0
61321,3126,2009-05-16,0
61322,7333,2023-11-06,0
61323,4181,2022-05-17,0
61324,8579,2018-03-26,1
61325,1521,2010-01-11,1
61326,410,2019-04-05,1
61327,4969,2009-12-16,0
61328,9026,2016-11-08,0
61329,3310,2010-07-11,1
61330,28,2016-09-02,1
61331,2204,2021-12-06,0
61332,7014,2022-09-28,0
61333,3492,2021-11-25,1
61334,8350,2015-06-15,1
61335,5320,2021-02-17,0
61336,8838,2012-03-15,0
61337,9843,2020-09-13,0
61338,8496,2009-08-13,0
61339,2988,2015-02-16,0
61340,1557,2009-01-21,1
61341,4522,2021-06-24,1
61342,1577,2021-12-24,1
61343,9185,2018-12-07,1
61344,4056,2010-02-15,0
61345,6394,2016-04-24,1
61346,1235,2023-06-07,1
61347,9949,2009-11-03,1
61348,7786,2013-04-08,1
61349,5921,2015-02-02,1
61350,1874,2014-04-08,1
61351,1427,2023-06-01,0
61352,8069,2013-11-23,0
61353,6951,2017-11-21,0
61354,3907,2021-05-09,0
61355,7312,2010-12-31,1
61356,1742,2012-08-23,1
61357,3998,2018-06-15,1
61358,2107,2022-10-20,0
61359,8091,2019-08-24,1
61360,3563,2020-04-04,1
61361,3052,2019-03-10,0
61362,783,2012-10-02,0
61363,7463,2019-02-16,1
61364,9118,2022-04-29,0
61365,9087,2020-05-02,1
61366,4185,2015-07-15,0
61367,284,2010-03-25,0
61368,8165,2019-07-11,1
61369,8645,2013-12-10,1
61370,2348,2011-05-15,1
61371,8355,2009-02-02,0
61372,1820,2020-06-01,0
61373,9144,2017-12-01,1
61374,5148,2015-11-09,1
61375,1765,2012-03-29,0
61376,5674,2009-05-08,1
61377,250,2020-11-19,1
61378,8926,2017-09-29,0
61379,9291,2019-08-24,1
61380,3267,2018-04-11,0
61381,2642,2010-08-01,1
61382,7726,2019-03-18,1
61383,2355,2017-08-06,0
61384,5589,2018-11-04,0
61385,4510,2017-09-06,0
61386,1231,2017-10-24,0
61387,5123,2021-07-14,0
61388,8184,2013-07-22,0
61389,9449,2019-09-21,0
61390,5644,2022-09-23,1
61391,8033,2014-09-13,1
61392,8114,2023-06-06,0
61393,7216,2011-09-12,1
61394,1590,2016-12-27,1
61395,5673,2011-10-31,1
61396,2910,2015-03-23,0
61397,7762,2012-02-13,0
61398,326,2010-12-04,1
61399,6400,2016-07-13,1
61400,3927,2013-12-11,0
61401,8083,2015-10-25,0
61402,4,2023-02-23,1
61403,4654,2023-05-16,0
61404,8640,2015-11-29,0
61405,9643,2022-10-16,0
61406,9908,2020-09-26,1
61407,4993,2011-12-27,1
61408,255,2020-09-01,1
61409,5022,2015-02-01,0
61410,6157,2022-01-18,0
61411,1870,2018-07-14,1
61412,4318,2015-10-18,1
61413,9892,2012-06-12,0
61414,3610,2022-05-04,1
61415,2825,2020-02-15,0
61416,6591,2022-04-28,0
61417,6072,2023-09-21,1
61418,2314,2019-12-09,1
61419,7768,2010-05-24,1
61420,4787,2018-12-05,0
61421,1101,2021-02-03,1
61422,6595,2017-04-26,0
61423,7906,2008-12-26,0
61424,3405,2018-01-17,1
61425,9132,2012-04-02,0
61426,5023,2023-09-11,0
61427,8683,2015-12-02,0
61428,6060,2023-09-05,1
61429,2238,2018-04-07,0
61430,7764,2014-11-09,1
61431,9837,2014-10-16,1
61432,1077,2020-10-04,1
61433,3746,2015-11-18,1
61434,719,2018-04-22,1
61435,6440,2022-11-01,0
61436,6777,2021-12-14,0
61437,8624,2021-09-24,1
61438,4155,2012-09-15,0
61439,7203,2015-09-22,0
61440,966,2020-03-07,1
61441,8532,2013-03-29,0
61442,5638,2016-12-09,0
61443,1244,2011-11-05,0
61444,616,2011-05-15,1
61445,1293,2020-07-20,0
61446,34,2011-08-23,1
61447,2727,2022-07-10,0
61448,1318,2016-08-23,0
61449,9018,2009-09-26,0
61450,942,2012-05-07,0
61451,8382,2013-09-02,1
61452,4776,2012-12-12,1
61453,246,2023-04-30,0
61454,3445,2014-01-07,0
61455,7742,2009-12-07,0
61456,4506,2014-09-30,1
61457,8441,2020-01-24,0
61458,6349,2015-03-04,1
61459,3321,2009-05-01,1
61460,3166,2012-03-06,0
61461,2383,2022-03-04,1
61462,8903,2016-09-04,1
61463,2453,2011-05-11,1
61464,6868,2009-12-27,1
61465,2544,2020-09-07,1
61466,9605,2019-06-18,1
61467,4835,2019-06-30,1
61468,347,2013-12-08,0
61469,2097,2009-10-06,0
61470,1984,2011-05-23,1
61471,6118,2013-02-20,0
61472,3007,2018-12-02,1
61473,3905,2012-03-22,1
61474,7753,2021-07-23,1
61475,579,2010-05-15,1
61476,6399,2023-10-24,1
61477,9626,2010-04-02,0
61478,6902,2023-01-31,0
61479,2377,2018-05-25,0
61480,1594,2016-12-29,0
61481,2552,2016-07-03,1
61482,9425,2022-01-11,0
61483,1497,2013-07-16,0
61484,6000,2011-05-26,1
61485,6204,2017-08-14,1
61486,5156,2015-11-12,0
61487,794,2022-10-15,0
61488,8240,2009-11-19,0
61489,8128,2022-10-26,1
61490,1717,2021-03-11,1
61491,5735,2012-01-16,0
61492,9734,2014-12-20,0
61493,1713,2009-02-04,0
61494,7090,2014-01-04,0
61495,5383,2016-01-17,0
61496,2636,2012-10-06,1
61497,1368,2015-07-06,1
61498,617,2011-12-27,0
61499,9403,2011-12-29,0
61500,113,2011-06-17,0
61501,5422,2019-09-26,0
61502,6775,2019-06-05,0
61503,5212,2014-06-05,0
61504,4263,2022-04-06,0
61505,9786,2012-11-30,1
61506,6676,2019-08-08,0
61507,495,2017-04-09,1
61508,9917,2011-02-18,1
61509,3046,2019-09-17,1
61510,8630,2012-11-08,0
61511,9332,2020-04-26,1
61512,9594,2023-02-09,0
61513,3795,2016-09-12,1
61514,37,2013-05-15,1
61515,8698,2018-03-29,1
61516,8994,2015-01-15,0
61517,5283,2018-03-25,0
61518,2012,2023-01-04,0
61519,3589,2018-03-11,1
61520,7824,2009-11-28,0
61521,856,2011-09-27,1
61522,3834,2021-02-25,1
61523,2276,2013-09-03,0
61524,6438,2014-12-08,0
61525,5961,2013-04-08,0
61526,36,2010-01-30,1
61527,8060,2008-12-09,0
61528,3633,2022-12-18,0
61529,5946,2011-09-27,0
61530,8182,2022-01-27,1
61531,3641,2018-04-12,1
61532,604,2012-05-11,0
61533,2866,2018-02-18,1
61534,5621,2020-02-19,1
61535,3006,2019-09-16,0
61536,9182,2014-09-03,0
61537,8769,2017-09-09,1
61538,8679,2014-06-25,0
61539,5001,2012-10-14,1
61540,3440,2014-01-23,0
61541,3711,2014-01-27,0
61542,9169,2014-05-25,1
61543,6295,2012-06-20,0
61544,1490,2010-12-01,1
61545,3205,2011-10-03,0
61546,3196,2020-02-17,1
61547,6804,2020-08-07,1
61548,7246,2023-02-25,1
61549,5531,2014-01-27,1
61550,6935,2009-08-21,1
61551,3896,2020-11-13,0
61552,2029,2018-01-08,0
61553,4687,2017-05-24,1
61554,5170,2020-03-16,1
61555,3835,2020-05-01,0
61556,5996,2013-07-08,1
61557,306,2018-10-04,1
61558,151,2017-07-06,0
61559,2603,2011-09-12,1
61560,7696,2014-08-21,0
61561,7325,2020-10-03,1
61562,6956,2015-02-03,1
61563,5739,2009-03-01,1
61564,2842,2019-09-25,0
61565,5624,2016-03-23,1
61566,6920,2011-09-25,0
61567,2784,2018-08-10,1
61568,9517,2016-11-04,0
61569,7380,2023-01-20,1
61570,6259,2010-12-30,0
61571,4490,2011-04-11,0
61572,2703,2015-07-19,0
61573,9598,2010-01-23,0
61574,8150,2013-03-30,0
61575,5346,2011-10-29,1
61576,6672,2018-09-08,1
61577,6979,2011-07-17,0
61578,4808,2023-02-12,1
61579,6857,2011-09-09,0
61580,3437,2015-12-30,0
61581,4982,2010-05-31,0
61582,1485,2010-11-07,0
61583,1655,2015-01-25,1
61584,7606,2016-02-21,0
61585,9598,2018-09-22,0
61586,9695,2016-02-14,1
61587,5372,2021-08-06,1
61588,3136,2016-10-11,0
61589,5648,2015-03-31,1
61590,9565,2019-08-27,1
61591,7694,2022-08-20,0
61592,2942,2023-08-19,0
61593,8336,2013-09-08,0
61594,3415,2022-09-03,1
61595,5920,2022-11-25,0
61596,8590,2018-10-19,1
61597,7428,2020-09-16,0
61598,605,2017-03-02,0
61599,5792,2009-06-23,0
61600,2478,2019-01-03,1
61601,8359,2012-09-08,1
61602,9756,2016-01-07,1
61603,1558,2018-07-30,0
61604,4586,2022-12-01,1
61605,1058,2009-06-06,1
61606,5287,2022-06-18,1
61607,3173,2009-05-06,0
61608,8915,2023-01-08,0
61609,8552,2022-03-07,0
61610,3442,2014-05-18,0
61611,1341,2021-10-09,1
61612,9986,2009-06-24,0
61613,3375,2017-12-05,0
61614,2064,2017-08-02,1
61615,5722,2021-01-14,0
61616,5482,2013-03-16,1
61617,3318,2019-05-08,0
61618,1802,2022-09-26,1
61619,7001,2012-10-07,0
61620,462,2014-04-30,0
61621,1305,2013-06-30,1
61622,3917,2012-09-30,0
61623,2595,2023-10-29,0
61624,4344,2021-01-31,1
61625,4534,2013-09-18,1
61626,3673,2010-06-10,1
61627,651,2015-09-22,1
61628,735,2019-07-30,0
61629,4929,2021-07-24,0
61630,9309,2009-10-15,0
61631,4548,2019-02-25,1
61632,366,2019-06-07,0
61633,8814,2010-03-31,1
61634,7586,2009-01-25,1
61635,1534,2011-04-24,1
61636,3980,2015-03-29,0
61637,3279,2011-02-17,0
61638,4672,2017-12-03,0
61639,9881,2017-02-08,0
61640,3423,2020-07-22,0
61641,8720,2015-10-23,1
61642,8190,2011-03-04,0
61643,2302,2014-01-06,0
61644,4904,2011-11-22,0
61645,5210,2013-07-16,0
61646,1714,2022-11-12,0
61647,7990,2019-03-13,0
61648,2298,2021-03-24,0
61649,9367,2020-11-15,1
61650,8970,2016-08-22,0
61651,7,2016-12-29,1
61652,2502,2019-11-25,1
61653,3423,2012-02-01,0
61654,448,2012-07-06,1
61655,4111,2021-02-13,0
61656,4365,2016-07-27,0
61657,1281,2017-10-22,1
61658,9240,2019-09-02,1
61659,6081,2009-04-18,0
61660,1811,2013-06-25,1
61661,9353,2013-07-23,1
61662,6269,2014-01-23,0
61663,3706,2021-11-21,1
61664,7479,2017-11-08,0
61665,8789,2022-02-28,1
61666,2744,2019-10-04,0
61667,9040,2018-03-15,0
61668,4855,2009-01-26,1
61669,7297,2021-04-19,0
61670,8646,2012-01-30,0
61671,3545,2012-02-08,1
61672,6182,2013-08-25,1
61673,5659,2012-08-11,0
61674,3284,2017-09-09,1
61675,4284,2020-12-16,1
61676,5328,2013-12-24,0
61677,4345,2009-12-09,1
61678,5010,2023-04-25,0
61679,7549,2009-07-30,1
61680,1525,2023-04-20,1
61681,8604,2020-06-03,1
61682,4403,2010-12-20,1
61683,1059,2016-08-03,0
61684,4925,2015-02-24,1
61685,1926,2010-12-17,0
61686,5634,2009-03-05,1
61687,5027,2013-12-13,1
61688,2363,2010-06-08,1
61689,943,2016-04-14,1
61690,8671,2020-12-04,0
61691,1215,2016-04-25,0
61692,9143,2011-06-03,0
61693,7637,2018-11-23,0
61694,7157,2022-01-14,1
61695,6692,2012-06-25,1
61696,1850,2020-09-21,1
61697,2303,2016-05-05,0
61698,2157,2023-08-17,0
61699,2650,2023-01-20,0
61700,9914,2021-04-23,1
61701,3917,2022-11-15,1
61702,6344,2023-11-09,0
61703,826,2015-06-19,0
61704,3364,2018-03-02,0
61705,8886,2009-02-07,0
61706,5863,2011-06-28,0
61707,7584,2017-09-21,0
61708,4564,2016-10-26,1
61709,5515,2015-10-20,1
61710,3448,2021-02-08,0
61711,678,2022-09-30,0
61712,5709,2012-09-23,0
61713,6427,2011-02-10,1
61714,5712,2010-04-28,0
61715,399,2014-07-11,0
61716,5818,2010-11-15,1
61717,508,2011-08-24,1
61718,3719,2014-11-01,0
61719,5745,2011-03-22,0
61720,1365,2019-09-22,0
61721,1018,2011-05-30,1
61722,9299,2023-09-06,0
61723,9926,2017-03-31,0
61724,3053,2019-04-08,1
61725,8104,2012-06-16,0
61726,1174,2010-02-27,0
61727,8644,2015-03-29,0
61728,7739,2023-07-27,1
61729,4424,2016-11-04,1
61730,2346,2018-09-10,1
61731,6840,2014-08-03,1
61732,7647,2020-10-16,0
61733,3864,2019-04-03,1
61734,8088,2010-07-29,0
61735,5139,2017-03-27,0
61736,8972,2018-07-17,1
61737,5272,2017-06-06,1
61738,4830,2021-01-09,0
61739,8745,2015-04-17,0
61740,1659,2020-03-02,0
61741,4207,2023-09-11,0
61742,9405,2013-11-04,1
61743,6650,2010-12-04,1
61744,6277,2015-07-24,1
61745,1204,2014-05-19,1
61746,1404,2020-11-14,1
61747,4463,2013-03-11,1
61748,4835,2018-07-19,1
61749,9731,2014-11-08,1
61750,8262,2014-12-30,0
61751,1833,2022-09-04,1
61752,3943,2018-12-29,0
61753,3258,2011-03-11,0
61754,4588,2020-04-10,0
61755,7869,2014-01-09,0
61756,4302,2013-04-08,1
61757,8668,2015-06-08,0
61758,9947,2022-11-30,0
61759,9193,2014-11-18,1
61760,1446,2018-12-13,1
61761,9255,2009-03-05,0
61762,8737,2014-11-30,0
61763,5079,2017-07-21,1
61764,6761,2017-10-19,0
61765,2101,2010-05-20,0
61766,6388,2014-09-01,1
61767,5947,2021-12-21,0
61768,7831,2014-07-20,0
61769,3013,2016-04-18,0
61770,4525,2020-09-25,0
61771,3725,2008-12-21,0
61772,3723,2023-04-10,0
61773,4648,2010-07-29,0
61774,9873,2020-03-25,1
61775,5959,2014-09-18,1
61776,3355,2009-11-11,1
61777,319,2014-09-24,0
61778,7978,2011-08-04,0
61779,9379,2010-01-16,1
61780,2565,2020-06-12,0
61781,9507,2023-06-07,0
61782,9924,2010-01-01,1
61783,7170,2011-09-11,0
61784,3562,2014-12-20,1
61785,1927,2011-10-14,1
61786,1252,2009-04-10,0
61787,6972,2019-11-04,0
61788,7769,2018-11-24,1
61789,7988,2022-09-13,1
61790,6670,2015-08-06,0
61791,573,2020-01-06,1
61792,1344,2014-11-26,0
61793,1984,2015-04-22,0
61794,5474,2020-12-12,1
61795,7341,2014-01-26,1
61796,511,2011-09-14,0
61797,6116,2010-09-03,0
61798,2560,2019-07-04,1
61799,535,2015-06-21,0
61800,3026,2016-12-23,1
61801,4242,2019-07-30,1
61802,3163,2010-05-28,0
61803,6600,2009-05-27,0
61804,8292,2014-06-12,0
61805,8071,2013-12-24,1
61806,1368,2015-04-12,1
61807,2652,2014-02-18,1
61808,6902,2020-12-27,0
61809,1816,2021-11-02,0
61810,3753,2022-07-11,0
61811,2902,2010-11-02,1
61812,500,2022-09-27,1
61813,8596,2014-11-17,0
61814,1923,2015-02-22,0
61815,1430,2020-07-26,1
61816,1660,2015-01-10,0
61817,3486,2016-02-10,0
61818,1083,2010-04-05,0
61819,1089,2021-03-21,0
61820,676,2014-01-25,1
61821,730,2023-08-10,1
61822,9414,2023-08-07,0
61823,2139,2009-10-17,1
61824,6101,2017-08-23,1
61825,9070,2008-12-01,0
61826,8214,2011-04-03,0
61827,3046,2019-10-25,0
61828,9405,2015-09-03,0
61829,7807,2012-09-21,0
61830,1201,2014-07-27,1
61831,6933,2019-08-03,0
61832,7080,2015-02-15,1
61833,4517,2018-03-15,1
61834,2045,2016-02-14,1
61835,9148,2012-12-28,1
61836,8743,2017-10-01,0
61837,6886,2016-05-08,1
61838,2713,2015-01-23,0
61839,6525,2012-04-19,0
61840,1416,2013-03-01,0
61841,6931,2011-09-10,1
61842,4765,2014-03-18,1
61843,5946,2015-07-29,1
61844,9906,2021-03-27,1
61845,1712,2022-03-24,0
61846,7411,2015-09-22,1
61847,9624,2010-08-21,0
61848,7447,2011-08-10,1
61849,5452,2023-01-03,1
61850,3442,2015-09-28,1
61851,3106,2010-11-22,0
61852,4907,2010-12-20,1
61853,9300,2014-02-08,0
61854,4469,2021-05-30,0
61855,4962,2020-02-13,1
61856,3592,2020-09-05,1
61857,9927,2021-04-03,1
61858,8225,2016-04-27,0
61859,8744,2019-05-30,1
61860,7433,2023-02-14,1
61861,2820,2022-02-12,1
61862,7261,2012-06-26,0
61863,5839,2013-09-09,0
61864,1189,2022-04-24,1
61865,3065,2010-02-01,0
61866,9146,2018-12-14,1
61867,3006,2016-03-05,0
61868,720,2010-03-15,0
61869,3037,2021-08-11,1
61870,3548,2022-12-29,0
61871,1098,2009-01-11,1
61872,3713,2021-06-09,0
61873,2412,2018-01-02,1
61874,4719,2017-06-11,0
61875,1927,2015-10-03,0
61876,7541,2012-06-25,0
61877,4465,2014-03-05,1
61878,4946,2022-06-06,0
61879,4155,2011-11-05,1
61880,501,2015-04-09,0
61881,5501,2010-10-28,1
61882,3334,2016-05-26,0
61883,452,2018-08-13,0
61884,153,2021-05-03,1
61885,9964,2022-02-19,0
61886,913,2016-08-08,1
61887,9532,2011-10-20,1
61888,6871,2009-09-28,0
61889,4193,2021-05-10,1
61890,8029,2021-06-01,1
61891,4813,2010-06-21,0
61892,5015,2011-04-17,0
61893,9318,2022-07-23,0
61894,4741,2009-10-16,0
61895,6980,2014-10-16,0
61896,1715,2013-09-27,1
61897,8246,2012-07-31,0
61898,5441,2011-12-29,0
61899,8714,2014-06-23,0
61900,7117,2016-01-28,0
61901,3317,2019-03-15,1
61902,5058,2018-02-14,1
61903,8592,2020-09-10,0
61904,779,2017-11-30,1
61905,2634,2013-11-12,0
61906,7762,2014-07-01,1
61907,4933,2020-11-23,0
61908,8368,2015-06-06,0
61909,6961,2015-11-15,0
61910,643,2020-12-31,0
61911,1578,2019-03-10,1
61912,8155,2021-09-12,0
61913,1592,2023-10-18,1
61914,3712,2012-12-30,1
61915,498,2021-03-29,0
61916,3145,2019-04-16,1
61917,5847,2012-02-19,1
61918,7623,2019-09-28,1
61919,2949,2012-06-20,1
61920,7296,2023-09-26,1
61921,6303,2009-01-06,0
61922,8201,2019-07-10,0
61923,3110,2016-04-19,0
61924,2717,2017-03-15,0
61925,2970,2018-11-12,0
61926,2431,2021-06-23,0
61927,7484,2015-07-03,0
61928,5632,2023-10-04,0
61929,7093,2014-09-21,0
61930,2339,2016-11-02,0
61931,8076,2015-11-20,0
61932,9710,2022-10-03,1
61933,1754,2021-09-11,1
61934,4610,2019-01-24,1
61935,5620,2021-06-17,1
61936,9758,2023-11-20,0
61937,5301,2014-03-01,0
61938,1164,2018-02-14,0
61939,8388,2011-10-17,1
61940,5860,2019-11-10,1
61941,2964,2016-08-11,1
61942,5431,2014-04-06,0
61943,4257,2022-06-07,0
61944,1094,2019-05-06,1
61945,2688,2021-03-20,1
61946,3082,2017-06-16,1
61947,2719,2011-08-17,1
61948,634,2023-07-24,0
61949,7344,2019-05-20,0
61950,9487,2021-04-12,1
61951,4628,2019-11-02,1
61952,7058,2020-01-18,0
61953,8199,2019-04-24,1
61954,8387,2016-11-08,0
61955,7881,2009-07-10,1
61956,342,2023-11-17,1
61957,3815,2010-06-23,0
61958,555,2017-08-20,0
61959,732,2022-09-21,0
61960,1828,2018-10-28,1
61961,2259,2021-02-25,0
61962,3868,2010-11-30,0
61963,2475,2013-07-25,1
61964,6811,2022-01-21,1
61965,3052,2019-07-26,0
61966,9380,2022-10-01,0
61967,999,2021-06-08,1
61968,4305,2016-10-08,0
61969,1400,2012-01-01,0
61970,7651,2020-12-13,0
61971,5740,2016-08-24,0
61972,8334,2009-09-03,0
61973,4394,2023-04-04,0
61974,1566,2010-07-05,1
61975,1352,2012-10-07,1
61976,8786,2021-06-20,0
61977,9885,2011-03-21,0
61978,5508,2021-06-23,0
61979,9669,2018-10-06,0
61980,3231,2009-06-08,0
61981,618,2021-09-17,1
61982,4432,2010-12-21,0
61983,9562,2014-06-23,1
61984,8476,2017-04-14,1
61985,4648,2011-01-12,1
61986,5867,2010-02-14,1
61987,1955,2015-03-07,1
61988,4521,2021-04-21,0
61989,3749,2020-06-23,0
61990,3216,2016-09-25,0
61991,5025,2013-08-10,1
61992,5746,2021-01-25,0
61993,9142,2010-04-15,1
61994,5248,2014-11-01,0
61995,9980,2014-10-24,1
61996,7273,2015-09-08,0
61997,4796,2021-03-10,0
61998,7053,2019-04-25,1
61999,3724,2018-08-31,1
62000,135,2019-04-13,1
62001,3928,2023-01-19,1
62002,5805,2018-03-18,0
62003,1525,2020-03-03,0
62004,7257,2022-01-21,0
62005,6956,2017-12-20,1
62006,5196,2021-04-06,0
62007,9372,2015-09-03,1
62008,8870,2012-09-08,1
62009,2154,2021-06-11,1
62010,5203,2019-05-20,0
62011,2008,2019-10-24,1
62012,1186,2021-12-03,0
62013,3176,2010-06-17,1
62014,2820,2011-01-17,1
62015,151,2012-09-15,1
62016,7543,2009-09-13,1
62017,7853,2015-10-26,0
62018,9905,2010-07-17,1
62019,4931,2020-06-27,1
62020,5021,2009-08-29,0
62021,6697,2020-06-13,0
62022,2571,2014-08-19,0
62023,7155,2015-09-17,1
62024,512,2018-07-24,1
62025,3247,2009-12-08,0
62026,1783,2016-04-16,1
62027,6687,2010-04-14,1
62028,9508,2013-04-30,1
62029,1219,2023-11-19,1
62030,8361,2009-02-01,0
62031,3566,2023-03-11,0
62032,3230,2009-05-18,0
62033,3260,2020-04-11,0
62034,8598,2009-12-10,0
62035,8269,2023-11-07,0
62036,121,2021-03-06,1
62037,1282,2009-01-22,0
62038,7697,2017-12-20,1
62039,9457,2023-01-18,0
62040,1400,2018-05-06,0
62041,8106,2014-06-12,0
62042,4049,2022-11-14,0
62043,5748,2021-08-02,0
62044,1678,2010-05-19,1
62045,5822,2021-09-03,1
62046,876,2019-03-03,1
62047,8316,2021-12-10,1
62048,7855,2009-03-31,0
62049,402,2009-10-06,1
62050,7124,2013-03-10,0
62051,1538,2022-10-01,1
62052,8253,2016-01-24,0
62053,6122,2023-03-26,0
62054,2704,2018-12-26,0
62055,748,2011-02-14,1
62056,7475,2021-10-11,1
62057,1098,2018-03-23,0
62058,4056,2022-02-12,0
62059,593,2015-09-25,1
62060,3391,2010-09-06,0
62061,7055,2017-11-22,0
62062,2680,2019-02-17,0
62063,5110,2014-01-01,0
62064,3589,2009-01-30,0
62065,5714,2023-01-15,0
62066,8944,2022-11-04,1
62067,9111,2009-08-01,1
62068,4500,2012-08-12,0
62069,8413,2015-11-11,1
62070,1128,2018-10-23,0
62071,6896,2017-05-14,0
62072,3249,2021-09-30,0
62073,1651,2012-10-31,1
62074,2164,2023-04-18,1
62075,6316,2011-08-29,0
62076,502,2009-08-24,0
62077,4682,2021-01-14,1
62078,2503,2015-09-26,0
62079,2690,2020-09-28,0
62080,4236,2018-08-17,1
62081,8569,2016-12-04,1
